job_id,salary_usd,experience_level,education_required,years_experience,required_skills,posting_date,industry
AI13125,42418,EN,Master,1,"Python, TensorFlow, NLP",2024-11-14,Energy
AI13126,66780,EN,Master,0,"Kubernetes, Spark, PyTorch, Computer Vision, Scala",2024-10-13,Consulting
AI13127,95941,MI,Master,2,"Python, NLP, Tableau",2024-06-15,Automotive
AI13128,138115,SE,Associate,6,"Git, Java, Hadoop",2024-07-30,Finance
AI13129,62474,EN,Master,1,"Scala, R, Kubernetes, GCP, Java",2024-04-17,Telecommunications
AI13130,62357,EN,Bachelor,0,"Linux, Kubernetes, TensorFlow",2024-09-28,Automotive
AI13131,76607,EN,Bachelor,0,"Python, TensorFlow, PyTorch",2024-12-11,Transportation
AI13132,98340,SE,Master,8,"Data Visualization, Hadoop, R, Python",2024-02-03,Retail
AI13133,238673,EX,Bachelor,10,"GCP, Kubernetes, Docker, Computer Vision, SQL",2024-12-14,Finance
AI13134,350616,EX,Master,14,"Scala, NLP, Git, Docker, Computer Vision",2024-03-11,Media
AI13135,70845,MI,Associate,4,"Hadoop, NLP, PyTorch",2024-02-03,Transportation
AI13136,67945,MI,Master,4,"Python, Kubernetes, MLOps",2025-03-28,Retail
AI13137,100197,SE,Master,7,"Java, NLP, Git",2024-12-27,Technology
AI13138,123028,SE,Master,7,"PyTorch, Git, TensorFlow",2024-11-12,Technology
AI13139,88377,SE,Bachelor,7,"GCP, Python, AWS",2024-10-24,Real Estate
AI13140,48797,EN,Associate,0,"Java, Tableau, SQL, PyTorch",2024-04-08,Retail
AI13141,165179,SE,Associate,6,"Spark, Statistics, Python",2024-07-10,Real Estate
AI13142,71351,EN,Master,1,"GCP, NLP, Linux",2024-05-04,Government
AI13143,164699,SE,Associate,6,"Mathematics, Scala, Azure, Linux, GCP",2024-02-26,Real Estate
AI13144,44829,EN,Associate,0,"SQL, R, Computer Vision",2024-02-16,Finance
AI13145,103093,SE,Bachelor,8,"NLP, Computer Vision, R, Hadoop, Python",2024-08-27,Energy
AI13146,139682,SE,PhD,9,"R, Java, Mathematics, Deep Learning, TensorFlow",2024-06-12,Education
AI13147,125480,MI,Bachelor,4,"Linux, Git, NLP, Tableau, Spark",2025-03-03,Media
AI13148,81362,EN,PhD,0,"AWS, SQL, Tableau, NLP",2024-03-02,Government
AI13149,66412,MI,PhD,4,"GCP, Java, PyTorch, Mathematics",2025-03-01,Real Estate
AI13150,74566,MI,Master,3,"Tableau, R, TensorFlow, MLOps",2024-05-18,Finance
AI13151,52112,MI,Bachelor,4,"Linux, Python, NLP, Scala, Computer Vision",2024-01-11,Real Estate
AI13152,54724,EN,Master,0,"TensorFlow, Data Visualization, NLP",2024-10-02,Manufacturing
AI13153,96038,SE,Master,9,"Deep Learning, Hadoop, Computer Vision",2024-07-29,Retail
AI13154,61645,EN,PhD,0,"Deep Learning, Python, MLOps, Hadoop, Azure",2024-01-17,Transportation
AI13155,101915,SE,Master,8,"NLP, TensorFlow, Python",2024-08-31,Energy
AI13156,194670,EX,PhD,13,"Python, MLOps, Data Visualization, SQL, Mathematics",2024-09-19,Media
AI13157,157479,SE,Bachelor,5,"Deep Learning, Git, Java, R, Docker",2024-11-22,Gaming
AI13158,70100,MI,Associate,3,"Computer Vision, Kubernetes, Python, TensorFlow",2024-08-28,Healthcare
AI13159,65237,EN,Associate,0,"Kubernetes, Computer Vision, Scala",2024-11-11,Retail
AI13160,122359,EX,Associate,12,"Azure, Python, Scala, Computer Vision",2025-03-14,Technology
AI13161,95884,MI,Bachelor,4,"TensorFlow, Azure, NLP, Computer Vision",2024-10-09,Retail
AI13162,72972,EN,Associate,0,"Git, R, Deep Learning",2024-02-19,Real Estate
AI13163,114824,SE,PhD,5,"PyTorch, SQL, Mathematics, TensorFlow, MLOps",2024-02-19,Media
AI13164,69714,SE,Bachelor,8,"Linux, Spark, GCP, Azure, Tableau",2025-01-21,Education
AI13165,187010,EX,Associate,18,"Docker, Git, Data Visualization, Linux, Python",2024-08-17,Finance
AI13166,64038,MI,PhD,4,"PyTorch, Computer Vision, Azure, GCP, MLOps",2024-04-17,Gaming
AI13167,111434,SE,Master,7,"Statistics, Computer Vision, Kubernetes, Java",2024-06-22,Transportation
AI13168,158264,SE,Bachelor,9,"Linux, Statistics, Python, Git, TensorFlow",2024-04-24,Consulting
AI13169,199670,EX,PhD,16,"Spark, GCP, Azure, Deep Learning",2024-08-24,Healthcare
AI13170,42553,EN,Bachelor,0,"Azure, Statistics, Mathematics",2024-01-10,Gaming
AI13171,183030,EX,Bachelor,14,"SQL, Linux, Tableau, Python, GCP",2024-04-14,Energy
AI13172,161099,EX,Master,13,"Scala, PyTorch, Hadoop, GCP, Azure",2025-04-27,Technology
AI13173,62647,MI,Bachelor,3,"Mathematics, Spark, Deep Learning, Git, Scala",2025-03-15,Healthcare
AI13174,47399,MI,Bachelor,4,"TensorFlow, NLP, SQL, Data Visualization, Java",2024-07-30,Healthcare
AI13175,76930,MI,Associate,2,"SQL, Data Visualization, Java",2024-02-01,Media
AI13176,80655,EN,Associate,0,"Deep Learning, Linux, GCP, Kubernetes",2024-08-22,Telecommunications
AI13177,136513,SE,Associate,6,"Python, GCP, Kubernetes, Linux",2024-01-22,Media
AI13178,48758,EN,Master,0,"Python, MLOps, Statistics",2024-08-28,Media
AI13179,194354,SE,Bachelor,9,"GCP, R, Kubernetes, Azure",2024-12-24,Gaming
AI13180,47568,MI,Master,4,"Statistics, MLOps, Data Visualization",2024-02-14,Finance
AI13181,64156,MI,PhD,2,"Java, AWS, R, SQL",2024-12-23,Telecommunications
AI13182,135888,SE,PhD,6,"NLP, Java, PyTorch",2024-09-12,Healthcare
AI13183,160550,EX,Master,12,"Hadoop, Scala, Tableau, Computer Vision, TensorFlow",2024-02-24,Finance
AI13184,134984,SE,Associate,6,"Hadoop, Docker, Deep Learning, NLP",2025-02-14,Telecommunications
AI13185,255450,EX,Bachelor,16,"TensorFlow, PyTorch, Java",2025-03-28,Consulting
AI13186,68558,MI,Associate,2,"Python, MLOps, Hadoop, TensorFlow",2024-08-22,Gaming
AI13187,222257,EX,Bachelor,12,"Tableau, R, Data Visualization",2025-02-15,Automotive
AI13188,63264,MI,Associate,4,"SQL, Spark, Tableau, Data Visualization, Azure",2024-05-02,Manufacturing
AI13189,102463,SE,PhD,5,"Azure, PyTorch, Mathematics, Kubernetes, Spark",2024-02-03,Gaming
AI13190,47081,EN,Associate,0,"Hadoop, Python, GCP, Tableau",2025-02-22,Government
AI13191,98209,EN,Associate,0,"MLOps, PyTorch, TensorFlow, Python",2024-07-16,Finance
AI13192,100559,MI,Associate,4,"Git, Python, GCP, R, Java",2025-03-29,Retail
AI13193,125213,MI,Associate,4,"GCP, Git, Deep Learning",2024-06-22,Telecommunications
AI13194,129934,EX,Associate,10,"Python, Spark, Mathematics",2025-03-10,Telecommunications
AI13195,79079,EN,Associate,1,"Data Visualization, AWS, Tableau",2024-05-27,Energy
AI13196,243811,EX,PhD,18,"Linux, Git, Data Visualization",2024-06-08,Real Estate
AI13197,69531,EN,Master,0,"Git, Docker, Tableau, Data Visualization",2024-01-16,Healthcare
AI13198,61904,EN,Bachelor,0,"PyTorch, TensorFlow, Data Visualization, Azure",2024-04-17,Government
AI13199,63444,EN,PhD,0,"Java, Scala, Mathematics",2024-12-06,Consulting
AI13200,65165,MI,Associate,4,"Git, Kubernetes, PyTorch",2024-08-25,Retail
AI13201,112059,SE,Bachelor,8,"Hadoop, Python, Tableau",2024-02-14,Technology
AI13202,71696,MI,Bachelor,2,"Tableau, Scala, Hadoop, PyTorch",2024-07-31,Real Estate
AI13203,80127,MI,Bachelor,3,"Python, Scala, NLP, Spark, Deep Learning",2024-01-29,Real Estate
AI13204,63455,MI,PhD,2,"Python, SQL, NLP",2025-02-20,Transportation
AI13205,210623,SE,Associate,7,"Spark, Scala, SQL, Statistics, MLOps",2024-12-20,Manufacturing
AI13206,62166,MI,Master,4,"Spark, Java, Computer Vision",2024-12-07,Manufacturing
AI13207,204467,EX,PhD,13,"AWS, Scala, TensorFlow, Python, Hadoop",2024-04-15,Retail
AI13208,56305,EN,Bachelor,1,"PyTorch, Scala, Git, MLOps, Azure",2024-04-17,Government
AI13209,65415,EN,Bachelor,0,"GCP, Docker, MLOps, Data Visualization",2025-04-01,Technology
AI13210,144602,SE,Associate,5,"Python, Statistics, AWS, Linux",2024-03-02,Telecommunications
AI13211,140668,EX,Master,13,"Scala, AWS, TensorFlow",2025-04-04,Consulting
AI13212,117619,SE,PhD,5,"SQL, GCP, Spark, Git, PyTorch",2025-02-03,Healthcare
AI13213,58052,EN,PhD,0,"NLP, PyTorch, Java, Tableau",2025-02-27,Technology
AI13214,155554,MI,Bachelor,3,"Python, Scala, Docker, PyTorch",2025-02-18,Energy
AI13215,62259,EN,Bachelor,0,"SQL, MLOps, Azure, Tableau",2024-01-19,Education
AI13216,101059,MI,Associate,3,"Kubernetes, Python, Tableau, MLOps",2024-10-26,Automotive
AI13217,196032,EX,Associate,11,"Python, Hadoop, Tableau, Linux",2024-04-21,Gaming
AI13218,122620,SE,Associate,8,"Mathematics, TensorFlow, Kubernetes",2024-11-17,Technology
AI13219,103589,SE,Associate,7,"MLOps, AWS, Kubernetes, Computer Vision",2024-06-25,Consulting
AI13220,84670,MI,Associate,2,"Linux, Python, Data Visualization",2024-06-10,Finance
AI13221,172044,EX,Bachelor,18,"TensorFlow, Python, SQL",2024-04-01,Automotive
AI13222,204959,EX,Bachelor,18,"Git, Spark, Computer Vision, Mathematics",2024-07-10,Government
AI13223,59081,MI,Bachelor,2,"Python, Hadoop, Data Visualization",2024-03-17,Gaming
AI13224,107360,SE,Bachelor,8,"Deep Learning, Computer Vision, Python, GCP",2024-11-28,Media
AI13225,73676,MI,Master,4,"Python, TensorFlow, PyTorch",2025-04-23,Automotive
AI13226,99474,MI,Associate,3,"Mathematics, Hadoop, Git, Java",2025-04-24,Retail
AI13227,52165,MI,Master,2,"Data Visualization, Python, Docker",2024-05-19,Energy
AI13228,87785,MI,Associate,3,"Git, Hadoop, Deep Learning, GCP",2024-06-14,Finance
AI13229,81692,SE,Bachelor,7,"Data Visualization, Kubernetes, Mathematics",2024-06-20,Transportation
AI13230,152832,EX,Bachelor,12,"Spark, NLP, MLOps",2025-01-04,Education
AI13231,84396,SE,Bachelor,9,"Computer Vision, Kubernetes, R, SQL, AWS",2024-05-03,Technology
AI13232,89565,SE,Associate,9,"Java, SQL, GCP, PyTorch, AWS",2024-02-27,Education
AI13233,42928,EN,PhD,1,"NLP, Azure, Docker, GCP, Git",2025-03-07,Manufacturing
AI13234,114581,EX,Associate,12,"Hadoop, Scala, AWS",2024-05-05,Automotive
AI13235,212101,EX,Bachelor,13,"Hadoop, Data Visualization, Git, Kubernetes",2024-06-30,Finance
AI13236,324678,EX,PhD,11,"Kubernetes, Hadoop, TensorFlow",2024-01-01,Education
AI13237,147861,EX,Master,15,"Scala, R, AWS",2025-02-20,Real Estate
AI13238,90673,SE,Bachelor,7,"Tableau, MLOps, Spark, Azure",2024-03-05,Gaming
AI13239,86755,MI,Bachelor,2,"Statistics, NLP, SQL, PyTorch",2024-02-17,Technology
AI13240,72062,EN,Master,1,"R, Scala, Docker, Data Visualization",2024-11-30,Automotive
AI13241,92834,EN,Master,1,"AWS, SQL, Spark",2025-04-14,Finance
AI13242,153782,SE,Master,5,"NLP, Python, SQL, TensorFlow",2024-06-24,Government
AI13243,100615,MI,Associate,3,"Data Visualization, TensorFlow, Spark",2024-06-30,Gaming
AI13244,82357,MI,PhD,4,"Python, Git, Java",2024-01-16,Government
AI13245,97790,MI,Associate,3,"Tableau, NLP, Computer Vision, Data Visualization",2024-08-23,Healthcare
AI13246,213368,EX,PhD,11,"Scala, Computer Vision, TensorFlow, Deep Learning, Linux",2024-11-09,Healthcare
AI13247,106527,MI,Associate,3,"Hadoop, Java, Python, NLP, TensorFlow",2024-07-07,Healthcare
AI13248,78717,SE,Associate,5,"Spark, TensorFlow, Scala, Deep Learning",2024-03-21,Education
AI13249,150366,EX,PhD,19,"Python, SQL, Data Visualization, R, Kubernetes",2024-01-25,Technology
AI13250,92167,EX,Bachelor,14,"SQL, Computer Vision, Spark, NLP",2024-06-22,Healthcare
AI13251,79042,EN,PhD,0,"Hadoop, PyTorch, Azure, Linux, Computer Vision",2024-07-22,Gaming
AI13252,91913,MI,Associate,4,"NLP, TensorFlow, PyTorch",2024-05-24,Automotive
AI13253,89105,SE,Associate,5,"Scala, Java, GCP, Git",2024-02-23,Retail
AI13254,78896,SE,Associate,6,"NLP, Kubernetes, PyTorch, SQL, Linux",2024-08-12,Retail
AI13255,81692,MI,PhD,4,"TensorFlow, Docker, Hadoop, R, Spark",2024-09-02,Real Estate
AI13256,148239,EX,Associate,18,"Python, Computer Vision, Kubernetes",2024-04-04,Education
AI13257,148263,EX,Bachelor,19,"Deep Learning, Scala, Azure, Git",2024-11-18,Gaming
AI13258,83033,EN,Master,0,"Kubernetes, TensorFlow, GCP, Deep Learning, Azure",2024-11-04,Telecommunications
AI13259,163635,MI,Master,2,"Python, TensorFlow, R, Statistics, Hadoop",2024-01-05,Automotive
AI13260,83746,EN,Associate,0,"Python, TensorFlow, Computer Vision, Deep Learning, AWS",2024-11-27,Real Estate
AI13261,129421,SE,Master,8,"Hadoop, Data Visualization, MLOps, PyTorch, Kubernetes",2024-12-15,Healthcare
AI13262,113243,SE,Bachelor,6,"Java, Linux, Data Visualization, NLP, Azure",2024-07-05,Gaming
AI13263,73469,MI,Associate,3,"Java, Computer Vision, Python, Kubernetes",2024-09-13,Transportation
AI13264,75603,MI,PhD,2,"Git, PyTorch, AWS, Data Visualization, Hadoop",2025-02-05,Real Estate
AI13265,123058,MI,Associate,2,"Deep Learning, PyTorch, Hadoop, R",2025-03-31,Media
AI13266,190612,SE,Bachelor,6,"Hadoop, TensorFlow, Kubernetes, GCP",2024-02-08,Consulting
AI13267,105911,EX,PhD,13,"AWS, Scala, Computer Vision, Mathematics",2025-03-11,Real Estate
AI13268,110260,EX,PhD,11,"Git, Java, Hadoop, TensorFlow",2024-09-05,Transportation
AI13269,136288,SE,Bachelor,8,"TensorFlow, AWS, Data Visualization, Azure, Docker",2024-09-25,Finance
AI13270,53758,EN,Associate,1,"MLOps, Mathematics, Spark, NLP, Azure",2024-10-21,Media
AI13271,58865,EN,Associate,0,"NLP, R, Linux",2024-10-27,Real Estate
AI13272,95371,SE,PhD,7,"NLP, Git, Tableau",2024-08-26,Real Estate
AI13273,76194,SE,Associate,5,"Docker, Azure, NLP, GCP, Kubernetes",2024-06-08,Finance
AI13274,267679,EX,Associate,16,"Deep Learning, Spark, Python, Git, Mathematics",2024-11-10,Retail
AI13275,170365,EX,Associate,18,"Hadoop, PyTorch, SQL, Spark",2024-05-27,Technology
AI13276,130915,SE,Master,6,"Mathematics, Python, Git, GCP, NLP",2024-08-31,Telecommunications
AI13277,74195,EN,Bachelor,1,"Spark, Kubernetes, Python, Azure, MLOps",2025-03-04,Healthcare
AI13278,176122,EX,Master,17,"Python, Kubernetes, TensorFlow, Docker, NLP",2024-01-27,Manufacturing
AI13279,59528,EN,Bachelor,1,"PyTorch, Tableau, TensorFlow, Deep Learning, Git",2025-03-24,Manufacturing
AI13280,133342,SE,PhD,9,"PyTorch, Hadoop, SQL, Computer Vision",2024-10-09,Technology
AI13281,83438,MI,Bachelor,4,"TensorFlow, AWS, Statistics, Kubernetes, SQL",2025-01-14,Telecommunications
AI13282,81935,SE,Associate,7,"Python, Mathematics, TensorFlow, GCP, Tableau",2025-03-31,Transportation
AI13283,41606,EN,PhD,0,"R, Hadoop, NLP, Python, Tableau",2024-12-01,Consulting
AI13284,102559,EX,Bachelor,15,"NLP, Python, Linux",2024-10-18,Automotive
AI13285,50054,EN,Bachelor,1,"Git, Computer Vision, AWS",2024-01-31,Technology
AI13286,69967,MI,PhD,4,"Spark, NLP, Azure, Linux, Computer Vision",2025-01-08,Retail
AI13287,178425,SE,PhD,7,"Git, Python, R, Spark, GCP",2024-07-18,Energy
AI13288,49809,EN,PhD,1,"TensorFlow, Scala, Azure, Git",2025-03-26,Telecommunications
AI13289,68836,MI,Master,2,"Computer Vision, Hadoop, Tableau",2024-09-03,Automotive
AI13290,86514,MI,PhD,3,"GCP, TensorFlow, Tableau",2024-03-22,Healthcare
AI13291,39704,EN,PhD,0,"Spark, R, Data Visualization, Git, SQL",2024-09-26,Finance
AI13292,79337,MI,Associate,4,"AWS, Java, Data Visualization, Python, MLOps",2024-02-07,Government
AI13293,147022,MI,Bachelor,2,"SQL, PyTorch, Computer Vision, Spark",2024-04-03,Telecommunications
AI13294,98756,EN,Bachelor,1,"Azure, SQL, Tableau, PyTorch, Hadoop",2024-08-31,Automotive
AI13295,86047,EN,Associate,1,"MLOps, Kubernetes, SQL",2024-12-23,Gaming
AI13296,114842,MI,Master,4,"SQL, Scala, GCP, Kubernetes, Statistics",2024-10-08,Transportation
AI13297,53306,MI,Associate,2,"Docker, Tableau, PyTorch, Hadoop",2024-02-26,Retail
AI13298,61973,MI,Master,3,"Scala, Data Visualization, Deep Learning",2025-03-18,Retail
AI13299,96162,EN,PhD,1,"SQL, Spark, Java, R",2024-11-08,Real Estate
AI13300,60974,EN,PhD,0,"R, Spark, Git, Python, Java",2025-04-11,Media
AI13301,258588,EX,Master,13,"Hadoop, Kubernetes, Spark, Python, Computer Vision",2025-03-07,Healthcare
AI13302,98399,MI,Master,4,"Java, GCP, NLP, Computer Vision, Scala",2025-01-30,Retail
AI13303,68049,EN,Master,0,"GCP, Linux, Mathematics",2024-02-02,Real Estate
AI13304,155893,EX,Master,13,"Java, Deep Learning, R, Scala",2024-10-19,Gaming
AI13305,240667,EX,Master,18,"Deep Learning, AWS, Data Visualization",2024-10-28,Transportation
AI13306,61381,MI,Master,3,"PyTorch, Linux, NLP, GCP, Spark",2024-08-26,Telecommunications
AI13307,67187,EN,Associate,0,"Mathematics, Data Visualization, Java",2025-04-07,Media
AI13308,185089,SE,Master,9,"Deep Learning, Data Visualization, Spark",2024-06-01,Finance
AI13309,53209,MI,Associate,2,"MLOps, NLP, Python",2024-07-10,Healthcare
AI13310,94844,MI,Master,4,"Azure, R, Java, SQL",2024-07-16,Technology
AI13311,70986,MI,Bachelor,2,"NLP, SQL, TensorFlow",2024-11-18,Finance
AI13312,64929,MI,PhD,4,"Data Visualization, Python, Computer Vision",2025-01-23,Media
AI13313,206664,EX,Bachelor,18,"Spark, NLP, SQL, Azure",2025-02-04,Energy
AI13314,124572,SE,Associate,7,"Kubernetes, Spark, Tableau, Python",2024-04-29,Finance
AI13315,145491,SE,PhD,8,"GCP, Scala, NLP, Tableau, SQL",2024-02-25,Gaming
AI13316,214511,EX,Associate,16,"Git, SQL, PyTorch, Docker",2024-07-25,Healthcare
AI13317,40275,EN,Bachelor,0,"Scala, Git, Spark",2024-08-13,Government
AI13318,55441,MI,PhD,3,"Linux, Tableau, MLOps, Docker",2024-10-06,Media
AI13319,82950,SE,Bachelor,7,"Scala, AWS, MLOps, Computer Vision, Python",2024-01-19,Technology
AI13320,42869,EN,Bachelor,0,"Linux, R, Data Visualization, Spark",2024-04-23,Real Estate
AI13321,160599,SE,Master,7,"Tableau, TensorFlow, Git, Docker, R",2024-01-26,Finance
AI13322,203402,EX,PhD,17,"GCP, SQL, Spark, R",2024-09-28,Healthcare
AI13323,94231,SE,Master,8,"Tableau, Java, TensorFlow, Git",2024-05-14,Retail
AI13324,184260,EX,Bachelor,13,"Python, TensorFlow, Hadoop, Deep Learning, Statistics",2024-12-30,Manufacturing
AI13325,181510,EX,PhD,14,"Mathematics, Linux, Tableau, MLOps",2025-01-09,Manufacturing
AI13326,46602,EN,Master,0,"Spark, PyTorch, Java, TensorFlow",2024-03-21,Government
AI13327,161568,EX,PhD,15,"AWS, SQL, Azure, Git",2024-06-06,Telecommunications
AI13328,41475,EN,PhD,1,"MLOps, NLP, GCP, Hadoop, Tableau",2024-02-23,Technology
AI13329,118452,EN,Associate,1,"GCP, Deep Learning, Python, Mathematics",2025-01-12,Government
AI13330,273986,EX,Master,16,"Linux, Kubernetes, Python, TensorFlow, PyTorch",2025-03-06,Healthcare
AI13331,90972,SE,Associate,6,"Linux, Python, Mathematics",2024-01-30,Technology
AI13332,76781,SE,Bachelor,9,"Computer Vision, PyTorch, R, Azure",2024-05-07,Consulting
AI13333,49582,EN,Master,0,"Kubernetes, Linux, Mathematics, R, Tableau",2024-11-17,Manufacturing
AI13334,56890,EN,Master,0,"Hadoop, Docker, Kubernetes, Scala, Linux",2024-06-07,Manufacturing
AI13335,71854,MI,Master,2,"Python, Tableau, Mathematics, Spark",2024-10-21,Real Estate
AI13336,69898,MI,Master,2,"Python, TensorFlow, AWS, SQL, Mathematics",2025-02-04,Consulting
AI13337,74856,EN,Master,1,"Java, Linux, R",2024-07-14,Media
AI13338,33376,EN,Associate,0,"Git, GCP, Kubernetes",2025-02-15,Media
AI13339,67692,MI,Associate,3,"Scala, Kubernetes, Python",2024-06-28,Healthcare
AI13340,83792,EN,Bachelor,1,"Python, TensorFlow, Docker, Linux",2024-01-13,Healthcare
AI13341,251856,EX,Bachelor,19,"TensorFlow, Docker, Scala, Azure",2024-12-17,Energy
AI13342,62700,MI,Master,4,"Python, Data Visualization, Docker, TensorFlow, Kubernetes",2024-12-17,Energy
AI13343,72727,MI,PhD,3,"Hadoop, Python, AWS",2024-02-06,Telecommunications
AI13344,187328,SE,Bachelor,5,"Computer Vision, SQL, Python",2024-05-25,Finance
AI13345,102380,SE,PhD,7,"R, Docker, Tableau, Hadoop, Kubernetes",2024-08-29,Real Estate
AI13346,95614,SE,Master,8,"Computer Vision, Scala, Tableau, SQL, PyTorch",2024-12-30,Government
AI13347,139132,EX,Associate,16,"Statistics, Mathematics, Kubernetes, Linux",2024-11-18,Energy
AI13348,96538,MI,Bachelor,3,"TensorFlow, Scala, Kubernetes, Mathematics, SQL",2024-08-11,Energy
AI13349,75110,MI,Bachelor,4,"Statistics, Linux, MLOps, Scala",2024-01-13,Retail
AI13350,79731,SE,Bachelor,8,"Git, Deep Learning, Tableau, Docker",2024-09-28,Retail
AI13351,222682,EX,PhD,19,"Git, Azure, Scala, Mathematics",2025-03-05,Government
AI13352,265687,EX,Bachelor,13,"Kubernetes, Azure, SQL, Linux",2024-09-27,Transportation
AI13353,332938,EX,PhD,18,"Tableau, TensorFlow, Spark, GCP, NLP",2024-04-26,Real Estate
AI13354,48616,EN,Associate,1,"Java, R, Mathematics",2024-02-29,Media
AI13355,176147,SE,PhD,9,"Computer Vision, AWS, Java, R, Mathematics",2024-06-30,Healthcare
AI13356,231006,EX,Master,12,"PyTorch, Docker, Deep Learning, Scala, Git",2024-11-27,Manufacturing
AI13357,233292,EX,PhD,13,"Kubernetes, SQL, NLP, Java, TensorFlow",2024-02-06,Finance
AI13358,320067,EX,Master,18,"Azure, Docker, Hadoop, Computer Vision",2024-03-09,Education
AI13359,95405,EX,Master,18,"Mathematics, Linux, Deep Learning, SQL, R",2024-12-25,Real Estate
AI13360,113185,SE,Associate,6,"Scala, SQL, R, Java",2024-04-28,Education
AI13361,97208,SE,Bachelor,8,"GCP, MLOps, Scala, Deep Learning, Git",2024-05-12,Healthcare
AI13362,95072,SE,PhD,7,"Mathematics, Scala, Java",2025-04-12,Consulting
AI13363,103872,SE,Master,8,"Git, Scala, Data Visualization",2024-12-10,Education
AI13364,189337,EX,Master,19,"TensorFlow, Java, Computer Vision",2024-12-08,Transportation
AI13365,146293,MI,PhD,4,"Azure, Scala, AWS",2024-01-19,Energy
AI13366,129231,SE,Master,8,"SQL, Scala, Spark",2024-01-17,Consulting
AI13367,118882,SE,PhD,6,"Docker, Spark, Hadoop, Git",2025-01-30,Retail
AI13368,76280,MI,PhD,4,"Java, Tableau, SQL",2024-08-16,Energy
AI13369,119211,MI,PhD,2,"Python, Kubernetes, Git, Scala",2024-11-25,Education
AI13370,254293,EX,Associate,12,"Hadoop, Deep Learning, GCP",2024-05-02,Technology
AI13371,170566,SE,Bachelor,7,"Scala, Python, Statistics, Deep Learning, AWS",2025-02-26,Healthcare
AI13372,233566,EX,Bachelor,11,"Python, TensorFlow, R",2024-12-06,Transportation
AI13373,90320,SE,Master,9,"Mathematics, Docker, Tableau, Statistics, R",2024-02-11,Technology
AI13374,154944,EX,Associate,15,"Kubernetes, Java, AWS, Docker",2024-03-02,Government
AI13375,86488,EN,PhD,1,"Docker, R, MLOps, NLP",2024-11-14,Healthcare
AI13376,103435,MI,Associate,2,"R, NLP, Mathematics, Computer Vision",2024-03-22,Retail
AI13377,75157,MI,Associate,4,"Tableau, Hadoop, Kubernetes, Linux, Spark",2024-06-28,Telecommunications
AI13378,191632,SE,Bachelor,5,"Spark, SQL, Data Visualization, GCP, Python",2024-01-18,Consulting
AI13379,40697,EN,PhD,0,"TensorFlow, Hadoop, Python, Docker, Java",2024-04-25,Consulting
AI13380,191488,EX,Associate,11,"Data Visualization, R, Tableau, SQL, PyTorch",2024-09-27,Retail
AI13381,56987,EN,PhD,0,"R, Scala, Mathematics, Python, SQL",2024-02-16,Automotive
AI13382,45432,EN,Master,1,"Mathematics, Git, Python",2024-09-27,Finance
AI13383,125757,MI,PhD,3,"Scala, Java, MLOps",2024-03-20,Telecommunications
AI13384,178868,EX,PhD,14,"Linux, Data Visualization, Python, Git, R",2024-03-07,Consulting
AI13385,195312,EX,Master,17,"Spark, Python, Statistics",2024-10-30,Government
AI13386,59596,EN,Bachelor,0,"SQL, Docker, PyTorch, Kubernetes",2024-03-23,Automotive
AI13387,45161,EN,Master,1,"Kubernetes, Hadoop, Data Visualization",2025-01-28,Consulting
AI13388,40786,EN,Bachelor,0,"Azure, Python, Git, Spark",2024-12-27,Automotive
AI13389,82410,MI,Master,3,"TensorFlow, Java, NLP",2024-12-16,Real Estate
AI13390,91606,MI,Associate,4,"Kubernetes, Data Visualization, Azure",2024-05-10,Media
AI13391,88745,SE,Bachelor,5,"Hadoop, Computer Vision, MLOps, Linux",2024-10-27,Technology
AI13392,133623,MI,Master,3,"Python, Azure, MLOps",2025-03-22,Automotive
AI13393,138640,EX,Bachelor,15,"SQL, Azure, Hadoop, GCP, Git",2025-02-10,Gaming
AI13394,53956,EN,Master,1,"Deep Learning, Python, Java",2024-08-25,Transportation
AI13395,242611,EX,PhD,12,"Computer Vision, Python, Scala, Azure",2024-12-29,Consulting
AI13396,68787,EN,Master,1,"R, Statistics, Mathematics, Deep Learning",2024-10-04,Healthcare
AI13397,284377,EX,Master,17,"Python, Linux, AWS",2024-01-09,Consulting
AI13398,134019,SE,PhD,7,"Spark, GCP, Python",2024-12-03,Automotive
AI13399,42322,EN,Bachelor,0,"R, Kubernetes, Docker, Azure, AWS",2025-04-19,Automotive
AI13400,102568,EX,Associate,17,"Python, Mathematics, Deep Learning",2024-12-02,Media
AI13401,231001,EX,Master,14,"Python, TensorFlow, PyTorch, Tableau",2025-03-20,Gaming
AI13402,173370,EX,Associate,19,"Mathematics, AWS, Hadoop",2024-10-15,Energy
AI13403,49349,EN,Bachelor,1,"TensorFlow, Azure, Kubernetes",2024-04-11,Retail
AI13404,93577,EN,Master,0,"SQL, Spark, Git",2024-10-17,Manufacturing
AI13405,66082,MI,Master,4,"MLOps, TensorFlow, PyTorch",2024-07-08,Energy
AI13406,164058,MI,Master,4,"PyTorch, Java, Docker",2025-04-08,Telecommunications
AI13407,135526,SE,PhD,6,"GCP, Python, SQL, Azure",2025-04-20,Retail
AI13408,108550,MI,Master,2,"PyTorch, Scala, MLOps",2025-01-30,Gaming
AI13409,82206,MI,Bachelor,3,"Scala, Git, Deep Learning",2025-02-28,Automotive
